Function:  spiral_up
(0.5, -0.4, -0.4)
(0.5, -0.4, -0.5)
(0.5, -0.4, -0.5)
(0.5, -0.4, -0.5)
(0.5, -0.4, -0.5)
(0.6, -0.4, -0.5)
(0.6, -0.5, -0.5)
(0.6, -0.5, -0.5)
(0.6, -0.5, -0.5)
(0.6, -0.5, -0.5)
(0.6, -0.5, -0.6)
(0.6, -0.5, -0.6)
(0.6, -0.6, -0.6)
(0.7, -0.6, -0.6)
(0.7, -0.6, -0.6)
(0.7, -0.6, -0.7)
(0.7, -0.6, -0.7)
(0.7, -0.7, -0.7)
(0.8, -0.7, -0.7)
(0.8, -0.7, -0.7)
(0.8, -0.7, -0.8)
(0.8, -0.8, -0.8)
(0.9, -0.8, -0.8)
(0.9, -0.8, -0.9)
(0.9, -0.9, -0.9)
(1.0, -0.9, -1.0)
(1.0, -1.0, -1.0)
(1.1, -1.0, -1.0)
(1.1, -1.1, -1.1)
(1.2, -1.1, -1.2)
(1.3, -1.2, -1.2)
(1.3, -1.3, -1.3)
(1.4, -1.4, -1.4)
Function:  hyperbolic
Start Pos: (0.2, 0.1, 0.0)
Time:      78.83951
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.0)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.1, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.1)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.2, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.2, 0.2)
(0.3, 0.3, 0.2)
(0.3, 0.3, 0.2)
(0.3, 0.3, 0.2)
(0.3, 0.3, 0.2)
(0.3, 0.3, 0.2)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.3, 0.3, 0.3)
(0.4, 0.3, 0.3)
(0.4, 0.3, 0.3)
(0.4, 0.3, 0.3)
(0.4, 0.3, 0.3)
(0.4, 0.3, 0.3)
(0.4, 0.4, 0.3)
(0.4, 0.4, 0.3)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.4, 0.4, 0.4)
(0.5, 0.4, 0.4)
(0.5, 0.4, 0.4)
(0.5, 0.4, 0.4)
(0.5, 0.5, 0.4)
(0.5, 0.5, 0.5)
(0.5, 0.5, 0.5)
(0.5, 0.5, 0.5)
(0.5, 0.5, 0.5)
(0.5, 0.5, 0.5)
(0.6, 0.5, 0.5)
(0.6, 0.5, 0.5)
(0.6, 0.6, 0.6)
(0.6, 0.6, 0.6)
(0.6, 0.6, 0.6)
(0.6, 0.6, 0.6)
(0.6, 0.6, 0.6)
(0.7, 0.7, 0.6)
(0.7, 0.7, 0.7)
(0.7, 0.7, 0.7)
(0.7, 0.7, 0.7)
(0.8, 0.7, 0.7)
(0.8, 0.8, 0.8)
(0.8, 0.8, 0.8)
(0.8, 0.8, 0.8)
(0.9, 0.9, 0.9)
(0.9, 0.9, 0.9)
(1.0, 1.0, 0.9)
(1.0, 1.0, 1.0)
(1.1, 1.0, 1.0)
(1.1, 1.1, 1.1)
(1.2, 1.2, 1.2)
(1.2, 1.2, 1.2)
(1.3, 1.3, 1.3)
(1.4, 1.4, 1.4)
Function:  fluid_flow
Start Pos: (0.5, -0.2, 0.0)
Time:      87.9734
(0.5, -0.2, 0.0)
(0.5, -0.2, 0.0)
(0.5, -0.2, 0.0)
(0.5, -0.2, 0.0)
(0.5, -0.2, 0.1)
(0.5, -0.2, 0.1)
(0.5, -0.1, 0.1)
(0.5, -0.1, 0.1)
(0.5, -0.1, 0.1)
(0.6, -0.1, 0.1)
(0.6, -0.1, 0.1)
(0.6, 0.0, 0.1)
(0.6, 0.0, 0.1)
(0.6, 0.0, 0.1)
(0.6, 0.0, 0.1)
(0.6, 0.0, 0.1)
(0.7, 0.0, 0.2)
(0.7, 0.1, 0.2)
(0.7, 0.1, 0.2)
(0.7, 0.1, 0.2)
(0.8, 0.1, 0.2)
(0.8, 0.1, 0.2)
(0.8, 0.2, 0.2)
(0.8, 0.2, 0.3)
(0.9, 0.2, 0.3)
(0.9, 0.2, 0.3)
(0.9, 0.2, 0.3)
(1.0, 0.3, 0.3)
(1.0, 0.3, 0.3)
(1.0, 0.3, 0.4)
(1.1, 0.3, 0.4)
(1.1, 0.4, 0.4)
(1.1, 0.4, 0.4)
(1.2, 0.4, 0.5)
(1.2, 0.4, 0.5)
(1.3, 0.4, 0.5)
(1.3, 0.5, 0.5)
(1.4, 0.5, 0.5)
(1.4, 0.5, 0.6)
(1.5, 0.5, 0.6)
Function:  fluid_flow
Start Pos: (0.4, -0.2, 0.4)
Time:      89.95125
(0.4, -0.2, 0.4)
(0.4, -0.2, 0.4)
(0.4, -0.2, 0.4)
(0.4, -0.1, 0.4)
(0.5, -0.1, 0.4)
(0.5, -0.1, 0.4)
(0.5, -0.1, 0.4)
(0.5, -0.1, 0.4)
(0.5, 0.0, 0.4)
(0.6, 0.0, 0.4)
(0.6, 0.0, 0.4)
(0.6, 0.0, 0.4)
(0.6, 0.1, 0.4)
(0.7, 0.1, 0.4)
(0.7, 0.1, 0.4)
(0.7, 0.1, 0.4)
(0.7, 0.2, 0.4)
(0.8, 0.2, 0.4)
(0.8, 0.2, 0.5)
(0.8, 0.2, 0.5)
(0.9, 0.2, 0.5)
(0.9, 0.3, 0.5)
(0.9, 0.3, 0.5)
(1.0, 0.3, 0.5)
(1.0, 0.3, 0.5)
(1.1, 0.4, 0.6)
(1.1, 0.4, 0.6)
(1.2, 0.4, 0.6)
(1.2, 0.5, 0.6)
(1.3, 0.5, 0.6)
(1.3, 0.5, 0.7)
(1.4, 0.5, 0.7)
(1.4, 0.6, 0.7)
(1.5, 0.6, 0.7)
Function:  fluid_flow
Start Pos: (0.0, -0.2, 0.4)
Time:      92.40676
(0.0, -0.2, 0.4)
(0.0, -0.2, 0.4)
(0.0, -0.2, 0.4)
(0.0, -0.1, 0.4)
(0.0, -0.1, 0.4)
(0.0, -0.1, 0.3)
(0.0, -0.1, 0.3)
(0.0, -0.1, 0.3)
(0.0, -0.1, 0.3)
(0.1, -0.1, 0.3)
(0.1, -0.1, 0.3)
(0.1, -0.1, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.3)
(0.1, 0.0, 0.2)
(0.2, 0.0, 0.2)
(0.2, 0.0, 0.2)
(0.2, 0.1, 0.2)
(0.2, 0.1, 0.2)
(0.2, 0.1, 0.2)
(0.2, 0.1, 0.2)
(0.2, 0.1, 0.2)
(0.2, 0.1, 0.2)
(0.3, 0.1, 0.3)
(0.3, 0.1, 0.3)
(0.3, 0.1, 0.3)
(0.3, 0.1, 0.3)
(0.3, 0.2, 0.3)
(0.3, 0.2, 0.3)
(0.4, 0.2, 0.3)
(0.4, 0.2, 0.3)
(0.4, 0.2, 0.3)
